大專校院各校科系別概況										
105 學年度 SY2016-2017										
學校代碼	學校名稱	科系代碼	科系名稱	日間∕進修別	等級別	學生數	教師數	上學年度畢業生數	縣市名稱	體系別
0022	國立臺灣科技大學	230301	工商業設計(技術)系	N 職	M 碩士	46	2	10	30 臺北市	2 技職
0022	國立臺灣科技大學	239989	設計類第二專長學位學程	D 日	X 4+X	1	0	0	30 臺北市	2 技職
0022	國立臺灣科技大學	239999	設計(暨藝術)學院(不分系)	D 日		0	1	0	30 臺北市	2 技職
0022	國立臺灣科技大學	340301	企業管理學系	D 日	D 博士	56	0	7	30 臺北市	2 技職
0022	國立臺灣科技大學	340301	企業管理學系	D 日	M 碩士	146	0	51	30 臺北市	2 技職
0022	國立臺灣科技大學	340301	企業管理學系	D 日	B 四技	341	16	101	30 臺北市	2 技職
0022	國立臺灣科技大學	340301	企業管理學系	D 日	C 二技	36	0	13	30 臺北市	2 技職
0022	國立臺灣科技大學	340301	企業管理學系	N 職	M 碩士	60	0	26	30 臺北市	2 技職
0022	國立臺灣科技大學	340306	管理(科學)學系	D 日	D 博士	49	0	4	30 臺北市	2 技職
0022	國立臺灣科技大學	340306	管理(科學)學系	D 日	B 四技	134	8	0	30 臺北市	2 技職
0022	國立臺灣科技大學	340306	管理(科學)學系	N 職	D 博士	7	0	5	30 臺北市	2 技職
0022	國立臺灣科技大學	340306	管理(科學)學系	N 職	M 碩士	114	0	59	30 臺北市	2 技職
0022	國立臺灣科技大學	340501	(計量)(數量)財務金融學系	D 日	D 博士	17	0	3	30 臺北市	2 技職
0022	國立臺灣科技大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	63	6	24	30 臺北市	2 技職
0022	國立臺灣科技大學	340501	(計量)(數量)財務金融學系	N 職	M 碩士	53	1	23	30 臺北市	2 技職
0022	國立臺灣科技大學	349901	(商務)科技管理系	D 日	M 碩士	36	6	17	30 臺北市	2 技職
0022	國立臺灣科技大學	349906	工業管理(與經營資訊)學系	D 日	D 博士	63	0	9	30 臺北市	2 技職
0022	國立臺灣科技大學	349906	工業管理(與經營資訊)學系	D 日	M 碩士	127	0	64	30 臺北市	2 技職
0022	國立臺灣科技大學	349906	工業管理(與經營資訊)學系	D 日	B 四技	279	14	90	30 臺北市	2 技職
0022	國立臺灣科技大學	349906	工業管理(與經營資訊)學系	D 日	C 二技	4	0	5	30 臺北市	2 技職
0022	國立臺灣科技大學	349906	工業管理(與經營資訊)學系	N 職	M 碩士	61	2	22	30 臺北市	2 技職
0022	國立臺灣科技大學	349989	商業及管理類第二專長學位學程	D 日	X 4+X	0	0	1	30 臺北市	2 技職
0022	國立臺灣科技大學	349999	管理學院(不分系)	D 日	M 碩士	106	0	41	30 臺北市	2 技職
0022	國立臺灣科技大學	380213	專利研究所	D 日	M 碩士	33	7	12	30 臺北市	2 技職
0022	國立臺灣科技大學	380213	專利研究所	N 職	M 碩士	17	0	0	30 臺北市	2 技職
0022	國立臺灣科技大學	449902	應用科技系	D 日	D 博士	102	0	10	30 臺北市	2 技職
0022	國立臺灣科技大學	449902	應用科技系	D 日	M 碩士	46	0	16	30 臺北市	2 技職
0022	國立臺灣科技大學	449902	應用科技系	D 日	B 四技	27	12	7	30 臺北市	2 技職
0022	國立臺灣科技大學	480109	資訊管理(技術)學系	D 日	D 博士	62	0	5	30 臺北市	2 技職
0022	國立臺灣科技大學	480109	資訊管理(技術)學系	D 日	M 碩士	141	0	64	30 臺北市	2 技職
0022	國立臺灣科技大學	480109	資訊管理(技術)學系	D 日	B 四技	208	14	55	30 臺北市	2 技職
0022	國立臺灣科技大學	480109	資訊管理(技術)學系	D 日	C 二技	12	0	0	30 臺北市	2 技職
0022	國立臺灣科技大學	480109	資訊管理(技術)學系	N 職	M 碩士	61	1	26	30 臺北市	2 技職
0022	國立臺灣科技大學	520101	電機(與控制)工程學系	D 日	D 博士	67	0	13	30 臺北市	2 技職
0022	國立臺灣科技大學	520101	電機(與控制)工程學系	D 日	M 碩士	336	0	150	30 臺北市	2 技職
0022	國立臺灣科技大學	520101	電機(與控制)工程學系	D 日	B 四技	443	42	125	30 臺北市	2 技職
0022	國立臺灣科技大學	520101	電機(與控制)工程學系	N 職	D 博士	4	0	1	30 臺北市	2 技職
0022	國立臺灣科技大學	520101	電機(與控制)工程學系	N 職	M 碩士	41	1	10	30 臺北市	2 技職
0022	國立臺灣科技大學	520103	(微)電子(工程)學系	D 日	D 博士	75	0	10	30 臺北市	2 技職
0022	國立臺灣科技大學	520103	(微)電子(工程)學系	D 日	M 碩士	418	0	178	30 臺北市	2 技職
0022	國立臺灣科技大學	520103	(微)電子(工程)學系	D 日	B 四技	478	39	125	30 臺北市	2 技職
0022	國立臺灣科技大學	520103	(微)電子(工程)學系	D 日	C 二技	7	0	0	30 臺北市	2 技職
0022	國立臺灣科技大學	520103	(微)電子(工程)學系	N 職	M 碩士	34	1	10	30 臺北市	2 技職
0022	國立臺灣科技大學	520106	光電(科學與)工程學系	D 日	D 博士	14	0	1	30 臺北市	2 技職
0022	國立臺灣科技大學	520106	光電(科學與)工程學系	D 日	M 碩士	42	12	14	30 臺北市	2 技職
0022	國立臺灣科技大學	520114	資訊工程學系	D 日	D 博士	43	0	4	30 臺北市	2 技職
0022	國立臺灣科技大學	520114	資訊工程學系	D 日	M 碩士	231	0	66	30 臺北市	2 技職
0022	國立臺灣科技大學	520114	資訊工程學系	D 日	B 四技	265	21	53	30 臺北市	2 技職
0022	國立臺灣科技大學	520114	資訊工程學系	D 日	C 二技	3	0	1	30 臺北市	2 技職
0022	國立臺灣科技大學	520114	資訊工程學系	N 職	M 碩士	7	1	6	30 臺北市	2 技職
0022	國立臺灣科技大學	520122	電資系	D 日	B 四技	161	0	0	30 臺北市	2 技職
0022	國立臺灣科技大學	520172	色彩與照明科技研究所	D 日	M 碩士	31	6	13	30 臺北市	2 技職
0022	國立臺灣科技大學	520188	電資類產業研發專班	D 日	M 碩士	50	0	26	30 臺北市	2 技職
0022	國立臺灣科技大學	520201	(動力)機械工程學系	D 日	D 博士	75	0	5	30 臺北市	2 技職
0022	國立臺灣科技大學	520201	(動力)機械工程學系	D 日	M 碩士	415	0	180	30 臺北市	2 技職
0022	國立臺灣科技大學	520201	(動力)機械工程學系	D 日	B 四技	621	41	142	30 臺北市	2 技職
0022	國立臺灣科技大學	520201	(動力)機械工程學系	D 日	C 二技	4	0	0	30 臺北市	2 技職
0022	國立臺灣科技大學	520201	(動力)機械工程學系	N 職	M 碩士	35	5	11	30 臺北市	2 技職
0022	國立臺灣科技大學	520222	自動化(及)控制系	D 日	D 博士	16	0	1	30 臺北市	2 技職
0022	國立臺灣科技大學	520222	自動化(及)控制系	D 日	M 碩士	48	7	28	30 臺北市	2 技職
0022	國立臺灣科技大學	520222	自動化(及)控制系	N 職	D 博士	2	0	0	30 臺北市	2 技職
0022	國立臺灣科技大學	520222	自動化(及)控制系	N 職	M 碩士	40	0	9	30 臺北市	2 技職
0022	國立臺灣科技大學	520311	營建工程學系	D 日	D 博士	62	0	5	30 臺北市	2 技職
0022	國立臺灣科技大學	520311	營建工程學系	D 日	M 碩士	258	0	101	30 臺北市	2 技職
0022	國立臺灣科技大學	520311	營建工程學系	D 日	B 四技	365	32	84	30 臺北市	2 技職
0022	國立臺灣科技大學	520311	營建工程學系	D 日	C 二技	3	0	0	30 臺北市	2 技職
0022	國立臺灣科技大學	520311	營建工程學系	N 職	M 碩士	53	2	10	30 臺北市	2 技職
0022	國立臺灣科技大學	520401	化學工程學系	D 日	D 博士	71	0	5	30 臺北市	2 技職
0022	國立臺灣科技大學	520401	化學工程學系	D 日	M 碩士	247	0	118	30 臺北市	2 技職
0022	國立臺灣科技大學	520401	化學工程學系	D 日	B 四技	375	32	94	30 臺北市	2 技職
0022	國立臺灣科技大學	520401	化學工程學系	D 日	C 二技	1	0	2	30 臺北市	2 技職
0022	國立臺灣科技大學	520502	材料科學(與)(工程)學系	D 日	D 博士	89	0	11	30 臺北市	2 技職
0022	國立臺灣科技大學	520502	材料科學(與)(工程)學系	D 日	M 碩士	153	0	71	30 臺北市	2 技職
0022	國立臺灣科技大學	520502	材料科學(與)(工程)學系	D 日	B 四技	382	26	88	30 臺北市	2 技職
0022	國立臺灣科技大學	520503	材料科技研究所	D 日	D 博士	2	0	1	30 臺北市	2 技職
0022	國立臺灣科技大學	520588	材料類產業研發專班	D 日	M 碩士	13	0	7	30 臺北市	2 技職
0022	國立臺灣科技大學	521307	醫學工程學系	D 日	M 碩士	48	8	18	30 臺北市	2 技職
0022	國立臺灣科技大學	521326	高階科技研發研究所	N 職	M 碩士	27	0	0	30 臺北市	2 技職
0022	國立臺灣科技大學	529977	工程類產學專班	D 日	B 四技	93	0	0	30 臺北市	2 技職
0022	國立臺灣科技大學	529989	工程類第二專長學位學程	D 日	X 4+X	0	0	3	30 臺北市	2 技職
0022	國立臺灣科技大學	529998	工程學院(不分系)	D 日	B 四技	40	0	0	30 臺北市	2 技職
0022	國立臺灣科技大學	580101	建築(工程)學系	D 日	D 博士	60	0	5	30 臺北市	2 技職
0022	國立臺灣科技大學	580101	建築(工程)學系	D 日	M 碩士	122	0	54	30 臺北市	2 技職
0022	國立臺灣科技大學	580101	建築(工程)學系	D 日	B 四技	258	18	58	30 臺北市	2 技職
0022	國立臺灣科技大學	580101	建築(工程)學系	N 職	M 碩士	26	2	5	30 臺北市	2 技職
0022	國立臺灣科技大學	990199	不分系	D 日	B 四技	372	0	0	30 臺北市	2 技職
0022	國立臺灣科技大學	999901	通識及共同科目	D 日		0	13	0	30 臺北市	2 技職
0022	國立臺灣科技大學	999903	軍訓教官	D 日		0	4	0	30 臺北市	2 技職
0022	國立臺灣科技大學	999905	師資培育中心	D 日		0	5	0	30 臺北市	2 技職
0022	國立臺灣科技大學	999999	其他(包括行政助教)	D 日		0	9	0	30 臺北市	2 技職
0022	國立臺灣科技大學	999999	其他(包括行政助教)			0	5	0	30 臺北市	2 技職
0023	國立雲林科技大學	140113	技術及職業教育研究所	D 日	D 博士	56	0	0	09 雲林縣	2 技職
0023	國立雲林科技大學	140113	技術及職業教育研究所	D 日	M 碩士	23	7	7	09 雲林縣	2 技職
0023	國立雲林科技大學	140113	技術及職業教育研究所	N 職	M 碩士	44	0	15	09 雲林縣	2 技職
0023	國立雲林科技大學	211005	文化資產(維護)學系	D 日	M 碩士	50	0	18	09 雲林縣	2 技職
0023	國立雲林科技大學	211005	文化資產(維護)學系	D 日	B 四技	280	14	64	09 雲林縣	2 技職
0023	國立雲林科技大學	211005	文化資產(維護)學系	D 日	C 二技	2	0	3	09 雲林縣	2 技職
0023	國立雲林科技大學	220215	漢學應用研究所	D 日	M 碩士	38	7	10	09 雲林縣	2 技職
0023	國立雲林科技大學	220215	漢學應用研究所	N 職	M 碩士	39	1	2	09 雲林縣	2 技職
0023	國立雲林科技大學	220303	應用外語系	D 日	M 碩士	62	0	23	09 雲林縣	2 技職
0023	國立雲林科技大學	220303	應用外語系	D 日	B 四技	289	16	77	09 雲林縣	2 技職
0023	國立雲林科技大學	220303	應用外語系	D 日	C 二技	5	0	0	09 雲林縣	2 技職
0023	國立雲林科技大學	220303	應用外語系	N 職	M 碩士	50	0	26	09 雲林縣	2 技職
0023	國立雲林科技大學	229999	人文(與)社會學院(不分系)	D 日	B 四技	10	0	0	09 雲林縣	2 技職
0023	國立雲林科技大學	230106	設計(科學)(創作)(運算)學系	D 日	D 博士	116	0	8	09 雲林縣	2 技職
0023	國立雲林科技大學	230106	設計(科學)(創作)(運算)學系	D 日	M 碩士	48	7	9	09 雲林縣	2 技職
0023	國立雲林科技大學	230108	創意生活設計系	D 日	M 碩士	82	0	24	09 雲林縣	2 技職
0023	國立雲林科技大學	230108	創意生活設計系	D 日	B 四技	238	11	70	09 雲林縣	2 技職
0023	國立雲林科技大學	230108	創意生活設計系	D 日	C 二技	6	0	3	09 雲林縣	2 技職
0023	國立雲林科技大學	230201	視覺(傳達)設計學系	D 日	M 碩士	78	0	15	09 雲林縣	2 技職
0023	國立雲林科技大學	230201	視覺(傳達)設計學系	D 日	B 四技	251	12	56	09 雲林縣	2 技職
0023	國立雲林科技大學	230203	(數位)(多)媒體(創意)設計學系	D 日	M 碩士	69	0	18	09 雲林縣	2 技職
0023	國立雲林科技大學	230203	(數位)(多)媒體(創意)設計學系	D 日	B 四技	298	11	59	09 雲林縣	2 技職
0023	國立雲林科技大學	230303	工業(產品)設計學系	D 日	M 碩士	85	0	16	09 雲林縣	2 技職
0023	國立雲林科技大學	230303	工業(產品)設計學系	D 日	B 四技	212	11	53	09 雲林縣	2 技職
0023	國立雲林科技大學	230404	建築與室內設計系	D 日	M 碩士	61	0	22	09 雲林縣	2 技職
0023	國立雲林科技大學	230404	建築與室內設計系	D 日	B 四技	220	11	46	09 雲林縣	2 技職
0023	國立雲林科技大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	D 博士	19	0	0	09 雲林縣	2 技職
0023	國立雲林科技大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	M 碩士	41	0	20	09 雲林縣	2 技職
0023	國立雲林科技大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	B 四技	224	13	54	09 雲林縣	2 技職
0023	國立雲林科技大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	C 二技	7	0	0	09 雲林縣	2 技職
0023	國立雲林科技大學	340201	會計(與)(資訊)(科技)(系統)學系	N 職	M 碩士	41	0	20	09 雲林縣	2 技職
0023	國立雲林科技大學	340301	企業管理學系	D 日	D 博士	69	0	8	09 雲林縣	2 技職
0023	國立雲林科技大學	340301	企業管理學系	D 日	M 碩士	103	0	46	09 雲林縣	2 技職
0023	國立雲林科技大學	340301	企業管理學系	D 日	B 四技	239	19	55	09 雲林縣	2 技職
0023	國立雲林科技大學	340301	企業管理學系	D 日	C 二技	94	0	29	09 雲林縣	2 技職
0023	國立雲林科技大學	340301	企業管理學系	N 職	M 碩士	153	0	36	09 雲林縣	2 技職
0023	國立雲林科技大學	340310	國際(經營)(專業)管理學位學程(含IMBA)	D 日	B 四技	113	1	51	09 雲林縣	2 技職
0023	國立雲林科技大學	340326	創業管理學位學程	D 日	M 碩士	24	0	11	09 雲林縣	2 技職
0023	國立雲林科技大學	340501	(計量)(數量)財務金融學系	D 日	D 博士	30	0	1	09 雲林縣	2 技職
0023	國立雲林科技大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	89	0	49	09 雲林縣	2 技職
0023	國立雲林科技大學	340501	(計量)(數量)財務金融學系	D 日	B 四技	237	13	53	09 雲林縣	2 技職
0023	國立雲林科技大學	340501	(計量)(數量)財務金融學系	N 職	M 碩士	50	0	24	09 雲林縣	2 技職
0023	國立雲林科技大學	349997	商管(專業)學院	N 職	M 碩士	0	0	1	09 雲林縣	2 技職
0023	國立雲林科技大學	380203	科技法律學系	D 日	M 碩士	54	7	10	09 雲林縣	2 技職
0023	國立雲林科技大學	380203	科技法律學系	N 職	M 碩士	61	0	11	09 雲林縣	2 技職
0023	國立雲林科技大學	480109	資訊管理(技術)學系	D 日	D 博士	31	0	1	09 雲林縣	2 技職
0023	國立雲林科技大學	480109	資訊管理(技術)學系	D 日	M 碩士	90	0	40	09 雲林縣	2 技職
0023	國立雲林科技大學	480109	資訊管理(技術)學系	D 日	B 四技	247	17	52	09 雲林縣	2 技職
0023	國立雲林科技大學	480109	資訊管理(技術)學系	D 日	C 二技	107	0	44	09 雲林縣	2 技職
0023	國立雲林科技大學	480109	資訊管理(技術)學系	N 職	M 碩士	36	0	19	09 雲林縣	2 技職
0023	國立雲林科技大學	520101	電機(與控制)工程學系	D 日	M 碩士	179	0	78	09 雲林縣	2 技職
0023	國立雲林科技大學	520101	電機(與控制)工程學系	D 日	B 四技	554	22	135	09 雲林縣	2 技職
0023	國立雲林科技大學	520101	電機(與控制)工程學系	N 職	M 碩士	42	1	11	09 雲林縣	2 技職
0023	國立雲林科技大學	520103	(微)電子(工程)學系	D 日	D 博士	8	0	1	09 雲林縣	2 技職
0023	國立雲林科技大學	520103	(微)電子(工程)學系	D 日	M 碩士	166	0	64	09 雲林縣	2 技職
0023	國立雲林科技大學	520103	(微)電子(工程)學系	D 日	B 四技	517	21	124	09 雲林縣	2 技職
0023	國立雲林科技大學	520114	資訊工程學系	D 日	M 碩士	89	0	27	09 雲林縣	2 技職
0023	國立雲林科技大學	520114	資訊工程學系	D 日	B 四技	244	11	58	09 雲林縣	2 技職
0023	國立雲林科技大學	520201	(動力)機械工程學系	D 日	D 博士	18	0	0	09 雲林縣	2 技職
0023	國立雲林科技大學	520201	(動力)機械工程學系	D 日	M 碩士	142	0	61	09 雲林縣	2 技職
0023	國立雲林科技大學	520201	(動力)機械工程學系	D 日	B 四技	515	21	120	09 雲林縣	2 技職
0023	國立雲林科技大學	520311	營建工程學系	D 日	M 碩士	64	0	21	09 雲林縣	2 技職
0023	國立雲林科技大學	520311	營建工程學系	D 日	B 四技	279	16	66	09 雲林縣	2 技職
0023	國立雲林科技大學	520311	營建工程學系	D 日	C 二技	4	0	1	09 雲林縣	2 技職
0023	國立雲林科技大學	520311	營建工程學系	N 職	M 碩士	51	0	14	09 雲林縣	2 技職
0023	國立雲林科技大學	520403	化(學)工(程)與材料工程學系	D 日	D 博士	5	0	3	09 雲林縣	2 技職
0023	國立雲林科技大學	520403	化(學)工(程)與材料工程學系	D 日	M 碩士	116	0	41	09 雲林縣	2 技職
0023	國立雲林科技大學	520403	化(學)工(程)與材料工程學系	D 日	B 四技	421	16	100	09 雲林縣	2 技職
0023	國立雲林科技大學	520503	材料科技研究所	D 日	M 碩士	39	11	19	09 雲林縣	2 技職
0023	國立雲林科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	D 博士	21	0	2	09 雲林縣	2 技職
0023	國立雲林科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	M 碩士	112	0	51	09 雲林縣	2 技職
0023	國立雲林科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	B 四技	436	19	78	09 雲林縣	2 技職
0023	國立雲林科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	N 職	M 碩士	98	0	34	09 雲林縣	2 技職
0023	國立雲林科技大學	520905	環境與安全(衛生)工程學系	D 日	D 博士	5	0	1	09 雲林縣	2 技職
0023	國立雲林科技大學	520905	環境與安全(衛生)工程學系	D 日	M 碩士	87	0	27	09 雲林縣	2 技職
0023	國立雲林科技大學	520905	環境與安全(衛生)工程學系	D 日	B 四技	252	15	49	09 雲林縣	2 技職
0023	國立雲林科技大學	520905	環境與安全(衛生)工程學系	D 日	C 二技	4	0	1	09 雲林縣	2 技職
0023	國立雲林科技大學	520905	環境與安全(衛生)工程學系	N 職	M 碩士	51	0	11	09 雲林縣	2 技職
0023	國立雲林科技大學	521301	工程科技學系	D 日	D 博士	73	7	13	09 雲林縣	2 技職
0023	國立雲林科技大學	529977	工程類產學專班	D 日	B 四技	137	0	0	09 雲林縣	2 技職
0023	國立雲林科技大學	529998	工程學院(不分系)	D 日	B 四技	69	0	0	09 雲林縣	2 技職
0023	國立雲林科技大學	810503	休閒運動(保健)學系	D 日	M 碩士	32	8	14	09 雲林縣	2 技職
0023	國立雲林科技大學	810503	休閒運動(保健)學系	N 職	M 碩士	51	1	19	09 雲林縣	2 技職
0023	國立雲林科技大學	999901	通識及共同科目	D 日		0	11	0	09 雲林縣	2 技職
0023	國立雲林科技大學	999903	軍訓教官	D 日		0	5	0	09 雲林縣	2 技職
0023	國立雲林科技大學	999999	其他(包括行政助教)			0	0	0	09 雲林縣	2 技職
0024	國立屏東科技大學	140113	技術及職業教育研究所	D 日	M 碩士	37	6	17	13 屏東縣	2 技職
0024	國立屏東科技大學	140113	技術及職業教育研究所	N 職	M 碩士	31	0	13	13 屏東縣	2 技職
0024	國立屏東科技大學	220303	應用外語系	D 日	M 碩士	16	0	3	13 屏東縣	2 技職
0024	國立屏東科技大學	220303	應用外語系	D 日	B 四技	216	11	50	13 屏東縣	2 技職
0024	國立屏東科技大學	230104	時尚(創意)設計(與管理)學系	D 日	M 碩士	36	0	4	13 屏東縣	2 技職
0024	國立屏東科技大學	230104	時尚(創意)設計(與管理)學系	D 日	B 四技	251	8	65	13 屏東縣	2 技職
0024	國立屏東科技大學	239977	設計類產學專班	N 修	B 四技	90	0	0	13 屏東縣	2 技職
0024	國立屏東科技大學	310722	客家文化(產業)研究所	D 日	M 碩士	26	4	9	13 屏東縣	2 技職
0024	國立屏東科技大學	310999	國際事務學院(不分系)	D 日		0	1	0	13 屏東縣	2 技職
0024	國立屏東科技大學	340301	企業管理學系	D 日	M 碩士	25	0	15	13 屏東縣	2 技職
0024	國立屏東科技大學	340301	企業管理學系	D 日	B 四技	393	15	106	13 屏東縣	2 技職
0024	國立屏東科技大學	340301	企業管理學系	D 日	C 二技	2	0	0	13 屏東縣	2 技職
0024	國立屏東科技大學	340301	企業管理學系	N 職	M 碩士	29	0	12	13 屏東縣	2 技職
0024	國立屏東科技大學	340301	企業管理學系	N 修	B 四技	158	0	28	13 屏東縣	2 技職
0024	國立屏東科技大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	5	0	1	13 屏東縣	2 技職
0024	國立屏東科技大學	340501	(計量)(數量)財務金融學系	D 日	B 四技	32	4	0	13 屏東縣	2 技職
0024	國立屏東科技大學	340501	(計量)(數量)財務金融學系	N 職	M 碩士	5	0	6	13 屏東縣	2 技職
0024	國立屏東科技大學	349901	(商務)科技管理系	D 日	M 碩士	18	4	6	13 屏東縣	2 技職
0024	國立屏東科技大學	349901	(商務)科技管理系	N 職	M 碩士	14	0	4	13 屏東縣	2 技職
0024	國立屏東科技大學	349906	工業管理(與經營資訊)學系	D 日	M 碩士	44	0	23	13 屏東縣	2 技職
0024	國立屏東科技大學	349906	工業管理(與經營資訊)學系	D 日	B 四技	370	12	89	13 屏東縣	2 技職
0024	國立屏東科技大學	349906	工業管理(與經營資訊)學系	N 職	M 碩士	26	2	6	13 屏東縣	2 技職
0024	國立屏東科技大學	349939	高階(主管)(經營)(企業)管理碩士(EMBA)	N 職	M 碩士	46	0	20	13 屏東縣	2 技職
0024	國立屏東科技大學	420177	生物學類產學專班	N 修	B 四技	0	0	1	13 屏東縣	2 技職
0024	國立屏東科技大學	420203	野生動物保育研究所	D 日	M 碩士	44	6	5	13 屏東縣	2 技職
0024	國立屏東科技大學	420302	(自然)生物科技學系	D 日	M 碩士	70	0	31	13 屏東縣	2 技職
0024	國立屏東科技大學	420302	(自然)生物科技學系	D 日	B 四技	215	13	53	13 屏東縣	2 技職
0024	國立屏東科技大學	420307	生物資源(與科技)(技術)學系	D 日	D 博士	31	4	3	13 屏東縣	2 技職
0024	國立屏東科技大學	480109	資訊管理(技術)學系	D 日	M 碩士	48	0	24	13 屏東縣	2 技職
0024	國立屏東科技大學	480109	資訊管理(技術)學系	D 日	B 四技	226	11	47	13 屏東縣	2 技職
0024	國立屏東科技大學	480109	資訊管理(技術)學系	N 職	M 碩士	26	0	14	13 屏東縣	2 技職
0024	國立屏東科技大學	520201	(動力)機械工程學系	D 日	M 碩士	44	0	26	13 屏東縣	2 技職
0024	國立屏東科技大學	520201	(動力)機械工程學系	D 日	B 四技	387	13	94	13 屏東縣	2 技職
0024	國立屏東科技大學	520201	(動力)機械工程學系	N 職	M 碩士	26	0	9	13 屏東縣	2 技職
0024	國立屏東科技大學	520201	(動力)機械工程學系	N 修	B 四技	21	2	0	13 屏東縣	2 技職
0024	國立屏東科技大學	520202	車輛工程系	D 日	M 碩士	80	0	27	13 屏東縣	2 技職
0024	國立屏東科技大學	520202	車輛工程系	D 日	B 四技	382	16	86	13 屏東縣	2 技職
0024	國立屏東科技大學	520239	生物(產業)機電工程學系	D 日	M 碩士	34	0	10	13 屏東縣	2 技職
0024	國立屏東科技大學	520239	生物(產業)機電工程學系	D 日	B 四技	202	12	44	13 屏東縣	2 技職
0024	國立屏東科技大學	520239	生物(產業)機電工程學系	N 修	B 四技	199	0	42	13 屏東縣	2 技職
0024	國立屏東科技大學	520301	土木工程學系	D 日	D 博士	23	0	3	13 屏東縣	2 技職
0024	國立屏東科技大學	520301	土木工程學系	D 日	M 碩士	25	0	7	13 屏東縣	2 技職
0024	國立屏東科技大學	520301	土木工程學系	D 日	B 四技	378	14	89	13 屏東縣	2 技職
0024	國立屏東科技大學	520301	土木工程學系	N 職	M 碩士	50	0	7	13 屏東縣	2 技職
0024	國立屏東科技大學	520326	土壤與水工程學位學程	D 日	M 碩士	18	1	2	13 屏東縣	2 技職
0024	國立屏東科技大學	520329	環境資源與防災學位學程	N 修	B 四技	150	0	0	13 屏東縣	2 技職
0024	國立屏東科技大學	520501	材料工程學系	D 日	M 碩士	27	7	13	13 屏東縣	2 技職
0024	國立屏東科技大學	520903	環境工程與科學學系	D 日	D 博士	22	0	3	13 屏東縣	2 技職
0024	國立屏東科技大學	520903	環境工程與科學學系	D 日	M 碩士	72	0	28	13 屏東縣	2 技職
0024	國立屏東科技大學	520903	環境工程與科學學系	D 日	B 四技	376	18	79	13 屏東縣	2 技職
0024	國立屏東科技大學	520903	環境工程與科學學系	N 職	M 碩士	38	1	21	13 屏東縣	2 技職
0024	國立屏東科技大學	580204	景觀與遊憩(管理)系	D 日	M 碩士	24	2	10	13 屏東縣	2 技職
0024	國立屏東科技大學	620103	農園生產學系	D 日	D 博士	27	0	2	13 屏東縣	2 技職
0024	國立屏東科技大學	620103	農園生產學系	D 日	M 碩士	49	0	15	13 屏東縣	2 技職
0024	國立屏東科技大學	620103	農園生產學系	D 日	B 四技	474	16	92	13 屏東縣	2 技職
0024	國立屏東科技大學	620103	農園生產學系	N 職	M 碩士	30	2	9	13 屏東縣	2 技職
0024	國立屏東科技大學	620105	熱帶農業暨國際合作學系	D 日	D 博士	79	0	8	13 屏東縣	2 技職
0024	國立屏東科技大學	620105	熱帶農業暨國際合作學系	D 日	M 碩士	43	0	18	13 屏東縣	2 技職
0024	國立屏東科技大學	620105	熱帶農業暨國際合作學系	D 日	B 四技	132	8	27	13 屏東縣	2 技職
0024	國立屏東科技大學	620105	熱帶農業暨國際合作學系	N 職	M 碩士	3	3	1	13 屏東縣	2 技職
0024	國立屏東科技大學	620201	(動物科學與)畜產學系	D 日	M 碩士	36	0	5	13 屏東縣	2 技職
0024	國立屏東科技大學	620201	(動物科學與)畜產學系	D 日	B 四技	250	11	52	13 屏東縣	2 技職
0024	國立屏東科技大學	620201	(動物科學與)畜產學系	N 職	M 碩士	14	0	5	13 屏東縣	2 技職
0024	國立屏東科技大學	620404	植物醫學系	D 日	M 碩士	24	0	11	13 屏東縣	2 技職
0024	國立屏東科技大學	620404	植物醫學系	D 日	B 四技	230	11	40	13 屏東縣	2 技職
0024	國立屏東科技大學	620404	植物醫學系	D 日	C 二技	2	0	0	13 屏東縣	2 技職
0024	國立屏東科技大學	620504	農企業管理系	D 日	M 碩士	18	0	15	13 屏東縣	2 技職
0024	國立屏東科技大學	620504	農企業管理系	D 日	B 四技	228	11	49	13 屏東縣	2 技職
0024	國立屏東科技大學	620504	農企業管理系	N 職	M 碩士	53	0	27	13 屏東縣	2 技職
0024	國立屏東科技大學	620601	食品科學系	D 日	D 博士	31	0	1	13 屏東縣	2 技職
0024	國立屏東科技大學	620601	食品科學系	D 日	M 碩士	101	0	35	13 屏東縣	2 技職
0024	國立屏東科技大學	620601	食品科學系	D 日	B 四技	437	17	109	13 屏東縣	2 技職
0024	國立屏東科技大學	620601	食品科學系	D 日	C 二技	2	0	0	13 屏東縣	2 技職
0024	國立屏東科技大學	620601	食品科學系	N 修	B 四技	201	1	58	13 屏東縣	2 技職
